timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-03-07T08:49:26,codecarbon,,0.8664164543151855,4.561065627737004e-06,5.264287866441854e-06,22.5,1.3681287989414208,5.951585769653321,5.41510283946991e-06,3.28889152e-07,1.4141914282390644e-06,7.158183419708975e-06,India,IND,maharashtra,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,73.0656,19.0565,15.870895385742188,machine,N,1.0
2024-03-07T08:50:10,codecarbon,,1.5016982555389404,7.028128939660314e-06,4.680120599286444e-06,22.5,0.4707007864722421,5.951585769653321,9.385614097118376e-06,-1.42500114e-07,1.7869040331788712e-06,1.1030018016297248e-05,India,IND,maharashtra,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,73.0656,19.0565,15.870895385742188,machine,N,1.0
2024-03-07T08:51:56,codecarbon,,0.4339683055877685,2.171678094149445e-06,5.004232028438378e-06,22.5,0.0,5.951585769653321,2.7123019099235534e-06,0.0,6.959520805366992e-07,3.4082539904602525e-06,India,IND,maharashtra,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,73.0656,19.0565,15.870895385742188,machine,N,1.0
2024-03-07T08:52:06,codecarbon,,0.3847975730895996,1.913529433731254e-06,4.972820951980618e-06,22.5,0.0,5.951585769653321,2.4049848318099973e-06,0.0,5.981279895365788e-07,3.003112821346576e-06,India,IND,maharashtra,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,73.0656,19.0565,15.870895385742188,machine,N,1.0
2024-03-07T08:52:08,codecarbon,,2.053341150283813,9.87239243210247e-06,4.807965023609401e-06,22.5,0.2877170812677575,5.951585769653321,1.2833382189273834e-05,1.2388898800000001e-07,2.536563287765148e-06,1.549383446503898e-05,India,IND,maharashtra,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,73.0656,19.0565,15.870895385742188,machine,N,1.0
2024-03-07T08:52:37,codecarbon,,0.4212648868560791,2.108762452391531e-06,5.005787375561563e-06,22.5,0.0,5.951585769653321,2.632905542850494e-06,0.0,6.766079907890799e-07,3.309513533639574e-06,India,IND,maharashtra,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,73.0656,19.0565,15.870895385742188,machine,N,1.0
2024-03-07T08:58:21,codecarbon,,0.3969888687133789,1.987522934526812e-06,5.006495373455366e-06,22.5,0.0,5.951585769653321,2.481180429458618e-06,0.0,6.380585548924955e-07,3.119238984351113e-06,India,IND,maharashtra,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,73.0656,19.0565,15.870895385742188,machine,N,1.0
2024-03-07T08:58:24,codecarbon,,1.5241999626159668,7.243349708199055e-06,4.752230603501248e-06,22.5,0.1736763390976117,5.951585769653321,9.526249766349792e-06,5.2777820000000007e-08,1.7887601229688243e-06,1.1367787709318617e-05,India,IND,maharashtra,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,73.0656,19.0565,15.870895385742188,machine,N,1.0
2024-03-07T08:58:42,codecarbon,,0.3968632221221924,1.98744574945469e-06,5.007885938200553e-06,22.5,0.0,5.951585769653321,2.4803951382637025e-06,0.0,6.387227110394634e-07,3.119117849303166e-06,India,IND,maharashtra,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,73.0656,19.0565,15.870895385742188,machine,N,1.0
2024-03-07T08:58:53,codecarbon,,1.870823860168457,8.999325290769101e-06,4.810354134546244e-06,22.5,0.0087940700456076,5.951585769653321,1.1692649126052856e-05,3.611114000000008e-09,2.4273736522559373e-06,1.4123633892308791e-05,India,IND,maharashtra,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,73.0656,19.0565,15.870895385742188,machine,N,1.0
